Check/Payment Date,Dept. Descrptn,Vendor Name,Commitmt Item Name,Invoice Net Amt
12/27/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.10
12/27/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,8.71
12/27/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Mat to Maint Infr/Eq,0.05
12/27/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Repair,650.75
12/27/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Motor Vehicle Repair,28.06
12/28/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,291.06
12/28/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,2.17
12/28/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,37.74
12/28/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,0.27
12/31/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,46.17
12/31/2018,Public Works,A TO Z EQUIPMENT RENTALS & SALES,Inventories-Offline,0.35
12/31/2018,Parks and Recreation,A TO Z EQUIPMENT RENTALS & SALES,Small Tools/ Equip,215.60
12/19/2018,Public Works,A-1 LEASING INC,Motor Vehicle Rental,10.24
12/19/2018,Public Works,A-1 LEASING INC,Motor Vehicle Rental,108.55
12/19/2018,Public Works,A-1 LEASING INC,Motor Vehicle Rental,108.54
12/19/2018,Public Works,A-1 LEASING INC,Motor Vehicle Rental,10.25
12/3/2018,Public Works,A-Z LOCK PRODUCTS CO INC,Motor Vehicle Repair,13.03
12/3/2018,Public Works,A-Z LOCK PRODUCTS CO INC,Motor Vehicle Repair,65.16
12/3/2018,Public Works,A-Z LOCK PRODUCTS CO INC,Motor Vehicle Repair,10.86
12/11/2018,Public Works,A-Z LOCK PRODUCTS CO INC,Motor Vehicle Repair,16.30
12/11/2018,Public Works,A-Z LOCK PRODUCTS CO INC,Motor Vehicle Repair,-0.01
12/19/2018,Public Works,A-Z LOCK PRODUCTS CO INC,Motor Vehicle Repair,32.58
12/24/2018,Golf,A.M. PLAYER INC,Golf Merc Pur-Resale,274.30
12/31/2018,Golf,A.M. PLAYER INC,Golf Merc Pur-Resale,"1,465.62"
12/10/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,-1.5
12/10/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,19.22
12/10/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,-5.48
12/10/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,70.01
12/10/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,112.50
12/11/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,150.00
12/18/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,65.41
12/18/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,-5.13
12/18/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,337.50
12/18/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,40.38
12/18/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,-3.16
12/19/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,139.69
12/19/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,-10.99
12/19/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,68.97
12/19/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,-6.27
12/24/2018,Aviation,A&H CONTRACTING SERVICES INC,Motor Vehicle Repair,168.75
12/24/2018,Aviation,A&H CONTRACTING SERVICES INC,Motor Vehicle Repair,95.25
12/24/2018,Aviation,A&H CONTRACTING SERVICES INC,Motor Vehicle Repair,48.40
12/24/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,375.00
12/24/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,187.50
12/24/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,975.00
12/24/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,127.94
12/24/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,213.16
12/24/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,36.62
12/27/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,150.00
12/27/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,150.00
12/27/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,187.50
12/27/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,"2,296.46"
12/27/2018,Aviation,A&H CONTRACTING SERVICES INC,Machine/Equip Repair,-183.8
12/31/2018,Parks and Recreation,AAA AJAX PUMPING SERVICE INC,Svc to Maint Infr/Eq,987.00
12/13/2018,Law,AAA FULL TRANSPORTATION,Contract Trans Svcs,118.00
12/13/2018,Law,AAA FULL TRANSPORTATION,Contract Trans Svcs,27.00
12/13/2018,Law,AAA FULL TRANSPORTATION,Contract Trans Svcs,104.00
12/13/2018,Law,AAA FULL TRANSPORTATION,Contract Trans Svcs,18.00
12/19/2018,Human Services,AAA FULL TRANSPORTATION,Emergency Assistance,350.00
12/19/2018,Human Services,AAA FULL TRANSPORTATION,Emergency Assistance,108.00
12/19/2018,Aviation,AAA PRESSURE WASHERS & SUPPLIES,Motor Vehicle Parts,410.59
12/19/2018,Aviation,AAA PRESSURE WASHERS & SUPPLIES,Motor Vehicle Parts,90.76
12/19/2018,Aviation,AAA PRESSURE WASHERS & SUPPLIES,Motor Vehicle Parts,60.51
12/19/2018,Aviation,AAA PRESSURE WASHERS & SUPPLIES,Motor Vehicle Parts,14.05
12/19/2018,Aviation,AAA PRESSURE WASHERS & SUPPLIES,Motor Vehicle Parts,8.10
12/19/2018,Aviation,AAA PRESSURE WASHERS & SUPPLIES,Motor Vehicle Parts,13.51
12/19/2018,Aviation,AAA PRESSURE WASHERS & SUPPLIES,Motor Vehicle Parts,637.50
12/19/2018,Aviation,AAA PRESSURE WASHERS & SUPPLIES,Motor Vehicle Parts,-0.01
12/4/2018,Public Works,AAPAK,Inventories-Offline,206.33
12/6/2018,Public Works,AAPAK,Inventories-Offline,30.40
12/6/2018,Public Works,AAPAK,Inventories-Offline,-0.01
12/6/2018,Public Works,AAPAK,Inventories-Offline,141.16
12/6/2018,Public Works,AAPAK,Inventories-Offline,-0.01
12/6/2018,Public Works,AAPAK,Inventories-Offline,0.01
12/6/2018,Public Works,AAPAK,Inventories-Offline,"1,085.98"
12/6/2018,Public Works,AAPAK,Inventories-Offline,0.01
12/6/2018,Public Works,AAPAK,Inventories-Offline,49.99
12/7/2018,Public Works,AAPAK,Inventories-Offline,-0.01
12/7/2018,Public Works,AAPAK,Inventories-Offline,83.85
12/7/2018,Public Works,AAPAK,Inventories-Offline,-0.01
12/7/2018,Public Works,AAPAK,Inventories-Offline,57.31
12/18/2018,Public Works,AAPAK,Inventories-Offline,32.88
12/18/2018,Public Works,AAPAK,Inventories-Offline,-0.02
12/18/2018,Public Works,AAPAK,Inventories-Offline,49.72
12/5/2018,Public Works,AARDVARK AFFORDABLE LOCKSMITHING,Motor Vehicle Repair,110.00
12/6/2018,Public Works,AARDVARK AFFORDABLE LOCKSMITHING,Motor Vehicle Repair,115.00
12/19/2018,Public Works,AARDVARK AFFORDABLE LOCKSMITHING,Motor Vehicle Repair,90.00
12/19/2018,Public Works,AARDVARK AFFORDABLE LOCKSMITHING,Motor Vehicle Repair,165.00
12/19/2018,Public Works,AARDVARK AFFORDABLE LOCKSMITHING,Motor Vehicle Repair,105.00
12/19/2018,Public Works,AARDVARK AFFORDABLE LOCKSMITHING,Motor Vehicle Repair,102.00
12/19/2018,Public Works,AARDVARK AFFORDABLE LOCKSMITHING,Motor Vehicle Repair,250.00
12/19/2018,Public Works,AARDVARK AFFORDABLE LOCKSMITHING,Motor Vehicle Repair,175.00
12/19/2018,Public Works,AARDVARK AFFORDABLE LOCKSMITHING,Motor Vehicle Repair,15.00
12/24/2018,Neighborhood Services,ABACUS PROJECT MANAGEMENT INC,Spec Contractual Svc,300.00
12/18/2018,Municipal Court,"ABDELKEREEM, RACHEL",Trust Liab and Dep,100.00
12/3/2018,Municipal Court,"ABDIRAZAK, HALIMA",Interpreters/Transl,60.00
12/5/2018,Municipal Court,"ABDIRAZAK, HALIMA",Interpreters/Transl,60.00
12/5/2018,Municipal Court,"ABDIRAZAK, HALIMA",Interpreters/Transl,60.00
12/5/2018,Municipal Court,"ABDIRAZAK, HALIMA",Interpreters/Transl,20.00
12/12/2018,Municipal Court,"ABDIRAZAK, HALIMA",Interpreters/Transl,60.00
12/7/2018,Finance,ABILITY RECOVERY SERVICES LLC,Legal Services,150.40
12/18/2018,Finance,ABILITY RECOVERY SERVICES LLC,Legal Services,422.05
12/18/2018,Finance,ABILITY RECOVERY SERVICES LLC,Legal Services,264.37
12/6/2018,Public Transit,ABILITY360 INC,Spec Contractual Svc,"6,737.22"
12/19/2018,Aviation,ABM AVIATION INC,Spec Contractual Svc,"2,710.84"
12/24/2018,Aviation,ABM AVIATION INC,Spec Contractual Svc,"50,275.39"
12/24/2018,Aviation,ABM AVIATION INC,Spec Contractual Svc,"15,934.11"
12/24/2018,Aviation,ABM AVIATION INC,Spec Contractual Svc,"10,074.33"
12/24/2018,Aviation,ABM AVIATION INC,Spec Contractual Svc,"10,286.06"
12/6/2018,Public Transit,ABM FACILITY SERVICES,Gen Bldg Contr Svcs,"150,838.41"
12/28/2018,Public Transit,ABM FACILITY SERVICES,Gen Bldg Contr Svcs,638.90
12/28/2018,Public Transit,ABM FACILITY SERVICES,Gen Bldg Contr Svcs,-3.29
